discount_factor,learn_rate_policy,learn_rate_value,hidden_dim_policy,hidden_dim_value,init_temp,result
0.99,0.01,0.01,256,64,1.05,66.5397333333333
0.99,0.01,0.01,256,64,1.1,125.4448
0.99,0.01,0.01,256,64,1.15,91.9005333333333
0.99,0.01,0.01,256,128,1.05,80.7117333333333
0.99,0.01,0.01,256,128,1.1,84.0472
0.99,0.01,0.01,256,128,1.15,104.415466666667
0.99,0.01,0.01,256,256,1.05,73.9853333333333
0.99,0.01,0.01,256,256,1.1,71.2458666666667
0.99,0.01,0.01,256,256,1.15,55.8114666666667
0.99,0.01,0.001,64,64,1.05,100.5336
0.99,0.01,0.001,64,64,1.1,128.918933333333
0.99,0.01,0.001,64,64,1.15,141.689866666667
0.99,0.01,0.001,64,128,1.05,136.011466666667
0.99,0.01,0.001,64,128,1.1,136.4016
0.99,0.01,0.001,64,128,1.15,121.876533333333
0.99,0.01,0.001,64,256,1.05,118.6544
0.99,0.01,0.001,64,256,1.1,147.898933333333
0.99,0.01,0.001,64,256,1.15,138.462133333333
0.99,0.01,0.001,128,64,1.05,94.5106666666667
0.99,0.01,0.001,128,64,1.1,101.28
0.99,0.01,0.001,128,64,1.15,107.590666666667
0.99,0.01,0.001,128,128,1.05,100.216533333333
0.99,0.01,0.001,128,128,1.1,99.0688
0.99,0.01,0.001,128,128,1.15,114.376
0.99,0.01,0.001,128,256,1.05,121.472
0.99,0.01,0.001,128,256,1.1,92.2469333333333
0.99,0.01,0.001,128,256,1.15,141.9904
0.99,0.01,0.001,256,64,1.05,43.3866666666667
0.99,0.01,0.001,256,64,1.1,24.7986666666667
0.99,0.01,0.001,256,64,1.15,46.7925333333333
0.99,0.01,0.001,256,128,1.05,65.1346666666667
0.99,0.01,0.001,256,128,1.1,70.9701333333333
0.99,0.01,0.001,256,128,1.15,73.7314666666667
0.99,0.01,0.001,256,256,1.05,61.2949333333333
0.99,0.01,0.001,256,256,1.1,66.4306666666667
0.99,0.01,0.001,256,256,1.15,60.5013333333333
0.99,0.01,0.0001,64,64,1.05,110.8216
0.99,0.01,0.0001,64,64,1.1,81.3784
0.99,0.01,0.0001,64,64,1.15,110.396
0.99,0.01,0.0001,64,128,1.05,132.5464
0.99,0.01,0.0001,64,128,1.1,115.333066666667
0.99,0.01,0.0001,64,128,1.15,108.902933333333
0.99,0.01,0.0001,64,256,1.05,112.088533333333
0.99,0.01,0.0001,64,256,1.1,114.435466666667
0.99,0.01,0.0001,64,256,1.15,123.955733333333
0.99,0.01,0.0001,128,64,1.05,69.5650666666667
0.99,0.01,0.0001,128,64,1.1,55.5248
0.99,0.01,0.0001,128,64,1.15,75.0469333333333
0.99,0.01,0.0001,128,128,1.05,75.5149333333333
0.99,0.01,0.0001,128,128,1.1,103.288533333333
0.99,0.01,0.0001,128,128,1.15,74.0698666666667
0.99,0.01,0.0001,128,256,1.05,108.608533333333
0.99,0.01,0.0001,128,256,1.1,108.6736
0.99,0.01,0.0001,128,256,1.15,95.1536
0.99,0.01,0.0001,256,64,1.05,25.3533333333333
0.99,0.01,0.0001,256,64,1.1,33.5170666666667
0.99,0.01,0.0001,256,64,1.15,53.7397333333333
0.99,0.01,0.0001,256,128,1.05,55.7325333333333
0.99,0.01,0.0001,256,128,1.1,63.9061333333333
0.99,0.01,0.0001,256,128,1.15,55.424
0.99,0.01,0.0001,256,256,1.05,66.264
0.99,0.01,0.0001,256,256,1.1,50.5453333333333
0.99,0.01,0.0001,256,256,1.15,100.748533333333
0.99,0.001,0.01,64,64,1.05,110.6448
0.99,0.001,0.01,64,64,1.1,104.315466666667
0.99,0.001,0.01,64,64,1.15,110.4152
0.99,0.001,0.01,64,128,1.05,116.94
0.99,0.001,0.01,64,128,1.1,109.755466666667
0.99,0.001,0.01,64,128,1.15,100.489866666667
0.99,0.001,0.01,64,256,1.05,100.472
0.99,0.001,0.01,64,256,1.1,104.430133333333
0.99,0.001,0.01,64,256,1.15,101.852533333333
0.99,0.001,0.01,128,64,1.05,133.106666666667
0.99,0.001,0.01,128,64,1.1,130.564266666667
0.99,0.001,0.01,128,64,1.15,127.487466666667
0.99,0.001,0.01,128,128,1.05,120.472533333333
0.99,0.001,0.01,128,128,1.1,127.742666666667
0.99,0.001,0.01,128,128,1.15,128.2728
0.99,0.001,0.01,128,256,1.05,127.727733333333
0.99,0.001,0.01,128,256,1.1,127.3936
0.99,0.001,0.01,128,256,1.15,124.969333333333
0.99,0.001,0.01,256,64,1.05,142.611466666667
0.99,0.001,0.01,256,64,1.1,138.989066666667
0.99,0.001,0.01,256,64,1.15,148.249866666667
0.99,0.001,0.01,256,128,1.05,144.394933333333
0.99,0.001,0.01,256,128,1.1,141.8424
0.99,0.001,0.01,256,128,1.15,138.365066666667
0.99,0.001,0.01,256,256,1.05,143.868266666667
0.99,0.001,0.01,256,256,1.1,143.0288
0.99,0.001,0.01,256,256,1.15,145.304
0.99,0.001,0.001,64,64,1.05,96.2445333333333
0.99,0.001,0.001,64,64,1.1,96.9888
0.99,0.001,0.001,64,64,1.15,98.1338666666667
0.99,0.001,0.001,64,128,1.05,97.4525333333333
0.99,0.001,0.001,64,128,1.1,105.6376
0.99,0.001,0.001,64,128,1.15,109.0872
0.99,0.001,0.001,64,256,1.05,106.862133333333
0.99,0.001,0.001,64,256,1.1,106.417333333333
0.99,0.001,0.001,64,256,1.15,112.310133333333
0.99,0.001,0.001,128,64,1.05,122.925333333333
0.99,0.001,0.001,128,64,1.1,126.434133333333
0.99,0.001,0.001,128,64,1.15,122.6592
0.99,0.001,0.001,128,128,1.05,119.420533333333
0.99,0.001,0.001,128,128,1.1,124.593333333333
0.99,0.001,0.001,128,128,1.15,125.614133333333
0.99,0.001,0.001,128,256,1.05,127.890933333333
0.99,0.001,0.001,128,256,1.1,124.825066666667
0.99,0.001,0.001,128,256,1.15,128.175733333333
0.99,0.001,0.001,256,64,1.05,136.999733333333
0.99,0.001,0.001,256,64,1.1,133.419733333333
0.99,0.001,0.001,256,64,1.15,137.302133333333
0.99,0.001,0.001,256,128,1.05,144.3712
0.99,0.001,0.001,256,128,1.1,137.473866666667
0.99,0.001,0.001,256,128,1.15,130.933333333333
0.99,0.001,0.001,256,256,1.05,138.769866666667
0.99,0.001,0.001,256,256,1.1,142.9904
0.99,0.001,0.001,256,256,1.15,140.282666666667
0.99,0.001,0.0001,64,64,1.05,88.0896
0.99,0.001,0.0001,64,64,1.1,84.5368
0.99,0.001,0.0001,64,64,1.15,100.3128
0.99,0.001,0.0001,64,128,1.05,93.5413333333333
0.99,0.001,0.0001,64,128,1.1,93.5125333333333
0.99,0.001,0.0001,64,128,1.15,80.7389333333333
0.99,0.001,0.0001,64,256,1.05,79.4168
0.99,0.001,0.0001,64,256,1.1,88.7533333333333
0.99,0.001,0.0001,64,256,1.15,89.1986666666667
0.99,0.001,0.0001,128,64,1.05,109.838133333333
0.99,0.001,0.0001,128,64,1.1,119.088266666667
0.99,0.001,0.0001,128,64,1.15,114.268266666667
0.99,0.001,0.0001,128,128,1.05,112.718933333333
0.99,0.001,0.0001,128,128,1.1,113.635733333333
0.99,0.001,0.0001,128,128,1.15,112.743466666667
0.99,0.001,0.0001,128,256,1.05,112.5584
0.99,0.001,0.0001,128,256,1.1,111.147466666667
0.99,0.001,0.0001,128,256,1.15,109.024266666667
0.99,0.001,0.0001,256,64,1.05,128.085066666667
0.99,0.001,0.0001,256,64,1.1,123.830666666667
0.99,0.001,0.0001,256,64,1.15,133.4824
0.99,0.001,0.0001,256,128,1.05,129.707466666667
0.99,0.001,0.0001,256,128,1.1,125.870133333333
0.99,0.001,0.0001,256,128,1.15,124.475733333333
0.99,0.001,0.0001,256,256,1.05,122.458133333333
0.99,0.001,0.0001,256,256,1.1,130.004266666667
0.99,0.001,0.0001,256,256,1.15,126.986666666667
0.99,0.0001,0.01,64,64,1.05,25.2061333333333
0.99,0.0001,0.01,64,64,1.1,23.0888
0.99,0.0001,0.01,64,64,1.15,25.0152
0.99,0.0001,0.01,64,128,1.05,26.2618666666667
0.99,0.0001,0.01,64,128,1.1,24.2874666666667
0.99,0.0001,0.01,64,128,1.15,26.4013333333333
0.99,0.0001,0.01,64,256,1.05,23.1698666666667
0.99,0.0001,0.01,64,256,1.1,24.3474666666667
0.99,0.0001,0.01,64,256,1.15,26.5957333333333
0.99,0.0001,0.01,128,64,1.05,29.7597333333333
0.99,0.0001,0.01,128,64,1.1,27.6736
0.99,0.0001,0.01,128,64,1.15,27.5301333333333
0.99,0.0001,0.01,128,128,1.05,27.2461333333333
0.99,0.0001,0.01,128,128,1.1,29.1208
0.99,0.0001,0.01,128,128,1.15,25.9354666666667
0.99,0.0001,0.01,128,256,1.05,27.1157333333333
0.99,0.0001,0.01,128,256,1.1,27.1602666666667
0.99,0.0001,0.01,128,256,1.15,27.2138666666667
0.99,0.0001,0.01,256,64,1.05,32.6989333333333
0.99,0.0001,0.01,256,64,1.1,35.0381333333333
0.99,0.0001,0.01,256,64,1.15,34.0698666666667
0.99,0.0001,0.01,256,128,1.05,35.4992
0.99,0.0001,0.01,256,128,1.1,33.168
0.99,0.0001,0.01,256,128,1.15,32.6752
0.99,0.0001,0.01,256,256,1.05,34.4821333333333
0.99,0.0001,0.01,256,256,1.1,33.7426666666667
0.99,0.0001,0.01,256,256,1.15,36.3597333333333
0.99,0.0001,0.001,64,64,1.05,26.0536
0.99,0.0001,0.001,64,64,1.1,24.5453333333333
0.99,0.0001,0.001,64,64,1.15,25.1501333333333
0.99,0.0001,0.001,64,128,1.05,24.6421333333333
0.99,0.0001,0.001,64,128,1.1,25.5608
0.99,0.0001,0.001,64,128,1.15,25.0397333333333
0.99,0.0001,0.001,64,256,1.05,25.6562666666667
0.99,0.0001,0.001,64,256,1.1,26.1544
0.99,0.0001,0.001,64,256,1.15,24.9053333333333
0.99,0.0001,0.001,128,64,1.05,28.7237333333333
0.99,0.0001,0.001,128,64,1.1,28.2941333333333
0.99,0.0001,0.001,128,64,1.15,30.3653333333333
0.99,0.0001,0.001,128,128,1.05,29.2848
0.99,0.0001,0.001,128,128,1.1,29.2376
0.99,0.0001,0.001,128,128,1.15,28.9981333333333
0.99,0.0001,0.001,128,256,1.05,29.7426666666667
0.99,0.0001,0.001,128,256,1.1,27.3050666666667
0.99,0.0001,0.001,128,256,1.15,29.4653333333333
0.99,0.0001,0.001,256,64,1.05,36.4645333333333
0.99,0.0001,0.001,256,64,1.1,31.7272
0.99,0.0001,0.001,256,64,1.15,37.3973333333333
0.99,0.0001,0.001,256,128,1.05,36.1944
0.99,0.0001,0.001,256,128,1.1,34.612
0.99,0.0001,0.001,256,128,1.15,36.6085333333333
0.99,0.0001,0.001,256,256,1.05,37.4698666666667
0.99,0.0001,0.001,256,256,1.1,35.8541333333333
0.99,0.0001,0.001,256,256,1.15,34.4792
0.99,0.0001,0.0001,64,64,1.05,24.3968
0.99,0.0001,0.0001,64,64,1.1,23.9682666666667
0.99,0.0001,0.0001,64,64,1.15,26.8296
0.99,0.0001,0.0001,64,128,1.05,24.8954666666667
0.99,0.0001,0.0001,64,128,1.1,23.5304
0.99,0.0001,0.0001,64,128,1.15,23.8874666666667
0.99,0.0001,0.0001,64,256,1.05,23.4336
0.99,0.0001,0.0001,64,256,1.1,23.7981333333333
0.99,0.0001,0.0001,64,256,1.15,23.7826666666667
0.99,0.0001,0.0001,128,64,1.05,27.9304
0.99,0.0001,0.0001,128,64,1.1,26.0890666666667
0.99,0.0001,0.0001,128,64,1.15,27.1290666666667
0.99,0.0001,0.0001,128,128,1.05,26.4672
0.99,0.0001,0.0001,128,128,1.1,26.6976
0.99,0.0001,0.0001,128,128,1.15,29.508
0.99,0.0001,0.0001,128,256,1.05,25.5738666666667
0.99,0.0001,0.0001,128,256,1.1,27.9944
0.99,0.0001,0.0001,128,256,1.15,26.5053333333333
0.99,0.0001,0.0001,256,64,1.05,33.6778666666667
0.99,0.0001,0.0001,256,64,1.1,31.6786666666667
0.99,0.0001,0.0001,256,64,1.15,35.2453333333333
0.99,0.0001,0.0001,256,128,1.05,31.9661333333333
0.99,0.0001,0.0001,256,128,1.1,32.9309333333333
0.99,0.0001,0.0001,256,128,1.15,31.4410666666667
0.99,0.0001,0.0001,256,256,1.05,33.2746666666667
0.99,0.0001,0.0001,256,256,1.1,34.7949333333333
0.99,0.0001,0.0001,256,256,1.15,35.4885333333333
